DateTime,Media Temperatura,Temperatura Intervallo,Temperatura Intervallo,Media Umidità
08.07.2024 12:00:00,3065,293,319,4997
08.07.2024 13:00:00,3156,31,321,4882
08.07.2024 14:00:00,3103,298,319,5367
08.07.2024 15:00:00,3173,309,323,4866
08.07.2024 16:00:00,3223,318,335,4414
08.07.2024 17:00:00,3312,322,339,402
08.07.2024 18:00:00,3218,316,328,3978
08.07.2024 19:00:00,3066,287,315,4088
08.07.2024 20:00:00,2676,245,283,5138
08.07.2024 21:00:00,2232,207,243,6621
08.07.2024 22:00:00,1955,189,204,7696
08.07.2024 23:00:00,1867,183,189,785
09.07.2024 00:00:00,181,18,182,8027
09.07.2024 01:00:00,1787,176,181,7871
09.07.2024 02:00:00,1786,173,188,7671
09.07.2024 03:00:00,1664,163,171,8056
09.07.2024 04:00:00,1617,159,163,8133
09.07.2024 05:00:00,1545,152,158,8187
09.07.2024 06:00:00,1533,15,157,8229
09.07.2024 07:00:00,1679,156,186,8003
09.07.2024 08:00:00,2404,197,274,5979
09.07.2024 09:00:00,2916,262,312,446
09.07.2024 10:00:00,3317,319,344,3315
09.07.2024 11:00:00,3482,343,352,3084
09.07.2024 12:00:00,3448,338,353,3093
09.07.2024 13:00:00,3365,333,343,3124
09.07.2024 14:00:00,3426,335,35,3106
09.07.2024 15:00:00,3399,337,349,3082
09.07.2024 16:00:00,3475,339,355,2938
09.07.2024 17:00:00,351,343,36,2869
09.07.2024 18:00:00,3399,332,345,303
09.07.2024 19:00:00,3368,319,343,3141
09.07.2024 20:00:00,2821,256,309,4183
09.07.2024 21:00:00,236,217,253,5571
09.07.2024 22:00:00,2055,198,214,6562
09.07.2024 23:00:00,1922,188,197,7039
10.07.2024 00:00:00,1828,178,187,7205
10.07.2024 01:00:00,1744,17,178,7274
10.07.2024 02:00:00,1669,164,17,7434
10.07.2024 03:00:00,1644,16,167,778
10.07.2024 04:00:00,1605,159,162,8074
10.07.2024 05:00:00,1537,15,158,8465
10.07.2024 06:00:00,1548,15,16,8712
10.07.2024 07:00:00,1802,162,205,8537
10.07.2024 08:00:00,2495,215,272,6658
10.07.2024 09:00:00,2914,269,318,5387
10.07.2024 10:00:00,3327,325,34,4537
10.07.2024 11:00:00,3485,334,357,4144
10.07.2024 12:00:00,3516,345,356,3849
10.07.2024 13:00:00,3546,35,358,3725
10.07.2024 14:00:00,3484,345,352,4094
10.07.2024 15:00:00,3521,343,362,4227
10.07.2024 16:00:00,3526,346,361,4245
10.07.2024 17:00:00,3511,34,361,4165
10.07.2024 18:00:00,3409,336,349,4117
10.07.2024 19:00:00,331,309,342,4318
10.07.2024 20:00:00,2866,266,304,5213
10.07.2024 21:00:00,2451,23,264,6608
10.07.2024 22:00:00,2244,221,229,6798
10.07.2024 23:00:00,2402,233,248,5899
11.07.2024 00:00:00,2252,207,245,6399
11.07.2024 01:00:00,1935,185,204,7448
11.07.2024 02:00:00,18,177,184,7662
11.07.2024 03:00:00,1728,166,176,7401
11.07.2024 04:00:00,1617,159,165,7724
11.07.2024 05:00:00,1621,161,163,7319
11.07.2024 06:00:00,1621,16,165,7455
11.07.2024 07:00:00,1797,165,198,7293
11.07.2024 08:00:00,2483,208,282,5529
11.07.2024 09:00:00,3015,269,333,415
11.07.2024 10:00:00,3212,311,332,3416
11.07.2024 11:00:00,3238,316,328,3845
11.07.2024 12:00:00,3311,323,337,385
11.07.2024 13:00:00,3391,334,346,3816
11.07.2024 14:00:00,3418,333,349,3751
11.07.2024 15:00:00,3476,332,355,3495
11.07.2024 16:00:00,3478,336,359,3417
11.07.2024 17:00:00,3445,339,353,3385
11.07.2024 18:00:00,3349,325,342,3632
11.07.2024 19:00:00,3216,307,328,4071
11.07.2024 20:00:00,2851,266,302,5135
11.07.2024 21:00:00,2518,242,263,5888
11.07.2024 22:00:00,2215,211,235,6958
11.07.2024 23:00:00,2043,20,209,7488
12.07.2024 00:00:00,1943,189,199,762
12.07.2024 01:00:00,1844,18,189,7816
12.07.2024 02:00:00,1776,174,18,7955
12.07.2024 03:00:00,1743,171,177,792
12.07.2024 04:00:00,168,167,17,8355
12.07.2024 05:00:00,1665,165,167,8628
12.07.2024 06:00:00,1658,164,169,8698
12.07.2024 07:00:00,1785,168,199,8605
12.07.2024 08:00:00,2468,207,28,6452
12.07.2024 09:00:00,3048,273,332,4502
12.07.2024 10:00:00,3335,329,34,3965
12.07.2024 11:00:00,3419,336,347,3845
12.07.2024 12:00:00,3476,341,352,3615
12.07.2024 13:00:00,3484,345,351,3839
12.07.2024 14:00:00,3429,34,346,3738
12.07.2024 15:00:00,3423,336,347,3581
12.07.2024 16:00:00,3443,337,348,3415
12.07.2024 17:00:00,3436,34,348,33
12.07.2024 18:00:00,3383,331,343,31
12.07.2024 19:00:00,3208,302,331,3454
12.07.2024 20:00:00,2748,257,295,4795
12.07.2024 21:00:00,2337,219,252,6309
12.07.2024 22:00:00,2094,205,216,7312
12.07.2024 23:00:00,1982,194,205,777
13.07.2024 00:00:00,1918,189,194,815
13.07.2024 01:00:00,1869,186,188,8563
13.07.2024 02:00:00,1846,184,186,888
13.07.2024 03:00:00,1848,183,187,9075
13.07.2024 04:00:00,1855,184,187,9318
13.07.2024 05:00:00,1865,186,187,9516
13.07.2024 06:00:00,1887,187,192,9614
13.07.2024 07:00:00,1998,191,219,9608
13.07.2024 08:00:00,2466,225,261,802
13.07.2024 09:00:00,2765,258,287,6895
13.07.2024 10:00:00,3036,288,322,5878
13.07.2024 11:00:00,3161,308,325,5339
13.07.2024 12:00:00,3243,321,329,4967
13.07.2024 13:00:00,3303,318,341,4927
13.07.2024 14:00:00,3122,305,325,5554
13.07.2024 15:00:00,325,305,342,5358
13.07.2024 16:00:00,3213,302,338,5204
13.07.2024 17:00:00,3299,321,334,4585
13.07.2024 18:00:00,3158,308,322,48
13.07.2024 19:00:00,3126,302,322,4626
13.07.2024 20:00:00,2781,256,299,5215
13.07.2024 21:00:00,2328,214,253,6333
13.07.2024 22:00:00,1988,19,211,7464
13.07.2024 23:00:00,1855,182,189,804
14.07.2024 00:00:00,1777,176,181,8752
14.07.2024 01:00:00,1739,172,175,9158
14.07.2024 02:00:00,1712,17,172,9274
14.07.2024 03:00:00,1705,169,171,9452
14.07.2024 04:00:00,1712,17,173,9598
14.07.2024 05:00:00,1736,171,176,9663
14.07.2024 06:00:00,1746,174,177,965
14.07.2024 07:00:00,1829,178,196,9595
14.07.2024 08:00:00,2317,203,257,813
14.07.2024 09:00:00,2868,251,313,5523
14.07.2024 10:00:00,3153,306,325,4748
14.07.2024 11:00:00,3307,321,338,4179
14.07.2024 12:00:00,3363,331,34,4235
14.07.2024 13:00:00,3363,331,343,4566
14.07.2024 14:00:00,3429,337,347,4442
14.07.2024 15:00:00,3483,342,359,4381
14.07.2024 16:00:00,3528,347,358,4145
14.07.2024 17:00:00,3368,325,355,4407
14.07.2024 18:00:00,3249,319,33,5117
14.07.2024 19:00:00,3253,313,332,518
14.07.2024 20:00:00,2875,273,304,6325
14.07.2024 21:00:00,2488,234,268,752
14.07.2024 22:00:00,2225,214,233,828
14.07.2024 23:00:00,208,202,212,8629
15.07.2024 00:00:00,1964,192,201,868
15.07.2024 01:00:00,1877,184,191,89
15.07.2024 02:00:00,1798,177,183,8492
15.07.2024 03:00:00,1729,171,176,8078
15.07.2024 04:00:00,168,166,171,8149
15.07.2024 05:00:00,1686,165,172,8116
15.07.2024 06:00:00,1641,162,167,8713
15.07.2024 07:00:00,1782,167,198,904
15.07.2024 08:00:00,2393,206,271,7037
15.07.2024 09:00:00,2972,262,322,507
15.07.2024 10:00:00,3329,318,34,4061
15.07.2024 11:00:00,3533,342,362,3363
15.07.2024 12:00:00,3597,356,365,3193
15.07.2024 13:00:00,3608,354,367,2898
15.07.2024 14:00:00,3637,358,37,315
15.07.2024 15:00:00,3586,353,364,3386
15.07.2024 16:00:00,363,355,367,3221
15.07.2024 17:00:00,3609,354,371,3201
15.07.2024 18:00:00,3597,356,361,3223
15.07.2024 19:00:00,3391,317,354,3569
15.07.2024 20:00:00,2884,27,308,4515
15.07.2024 21:00:00,2488,231,266,5675
15.07.2024 22:00:00,2218,218,229,6507
15.07.2024 23:00:00,2113,206,216,6841
16.07.2024 00:00:00,1992,195,204,7124
16.07.2024 01:00:00,1905,183,198,7269
16.07.2024 02:00:00,18,177,182,7611
16.07.2024 03:00:00,1742,172,177,786
16.07.2024 04:00:00,1687,166,171,7991
16.07.2024 05:00:00,1614,159,164,8425
16.07.2024 06:00:00,1608,159,163,8329
16.07.2024 07:00:00,177,162,191,7529
16.07.2024 08:00:00,2307,196,259,5971
16.07.2024 09:00:00,2946,258,32,4276
16.07.2024 10:00:00,3185,31,328,4177
16.07.2024 11:00:00,3213,314,328,4269
16.07.2024 12:00:00,3323,329,338,4042
16.07.2024 13:00:00,3439,336,353,3478
16.07.2024 14:00:00,3506,342,359,3656
16.07.2024 15:00:00,354,343,361,3543
16.07.2024 16:00:00,3578,352,363,346
16.07.2024 17:00:00,3535,347,361,3447
16.07.2024 18:00:00,337,315,348,3713
16.07.2024 19:00:00,3295,312,338,3958
16.07.2024 20:00:00,2844,272,306,5045
16.07.2024 21:00:00,2571,246,269,5894
16.07.2024 22:00:00,2463,237,254,6293
16.07.2024 23:00:00,2279,215,245,6824
17.07.2024 00:00:00,2098,203,232,7322
17.07.2024 01:00:00,2374,228,244,5992
17.07.2024 02:00:00,2148,206,224,6622
17.07.2024 03:00:00,1962,19,203,7262
17.07.2024 04:00:00,1826,178,188,7729
17.07.2024 05:00:00,1753,173,176,7996
17.07.2024 06:00:00,1731,17,18,811
17.07.2024 07:00:00,1881,174,207,7909
17.07.2024 08:00:00,2435,213,267,6277
17.07.2024 09:00:00,3038,269,317,4605
17.07.2024 10:00:00,3303,317,338,4104
17.07.2024 11:00:00,3317,325,34,4134
17.07.2024 12:00:00,3456,34,352,3883
17.07.2024 13:00:00,3501,343,354,39
17.07.2024 14:00:00,3537,35,358,3727
17.07.2024 15:00:00,36,353,37,3601
17.07.2024 16:00:00,3638,359,37,3249
17.07.2024 17:00:00,3587,35,369,3392
17.07.2024 18:00:00,3525,345,359,3401
17.07.2024 19:00:00,3448,329,354,3754
17.07.2024 20:00:00,2982,281,321,4919
17.07.2024 21:00:00,2689,256,279,5971
17.07.2024 22:00:00,2401,227,253,6905
17.07.2024 23:00:00,2165,21,226,7318
18.07.2024 00:00:00,2017,197,209,7431
18.07.2024 01:00:00,1916,186,197,7378
18.07.2024 02:00:00,1784,173,184,7533
18.07.2024 03:00:00,1697,167,172,7586
18.07.2024 04:00:00,163,159,168,7721
18.07.2024 05:00:00,1575,157,158,7853
18.07.2024 06:00:00,1559,154,16,7841
18.07.2024 07:00:00,1722,161,191,7855
18.07.2024 08:00:00,2313,198,259,6565
18.07.2024 09:00:00,2915,249,316,454
18.07.2024 10:00:00,3402,323,356,3532
18.07.2024 11:00:00,3629,35,378,3048
18.07.2024 12:00:00,3566,352,361,2992
18.07.2024 13:00:00,3587,351,371,3154
18.07.2024 14:00:00,3709,358,383,3028
18.07.2024 15:00:00,3568,348,364,3457
18.07.2024 16:00:00,3462,339,356,3986
18.07.2024 17:00:00,3506,344,356,3605
18.07.2024 18:00:00,3489,342,356,3194
18.07.2024 19:00:00,3355,325,342,3404
18.07.2024 20:00:00,3014,29,319,3766
18.07.2024 21:00:00,2784,27,287,4498
18.07.2024 22:00:00,2493,236,267,5076
18.07.2024 23:00:00,2238,216,234,603
19.07.2024 00:00:00,2111,208,214,6039
19.07.2024 01:00:00,1987,194,207,5938
19.07.2024 02:00:00,1853,181,192,6398
19.07.2024 03:00:00,182,179,186,6614
19.07.2024 04:00:00,1775,176,179,6952
19.07.2024 05:00:00,1809,179,182,7185
19.07.2024 06:00:00,181,18,183,7598
19.07.2024 07:00:00,1881,181,203,7841
19.07.2024 08:00:00,2392,208,263,6335
19.07.2024 09:00:00,3068,265,332,4793
19.07.2024 10:00:00,348,334,36,4025
19.07.2024 11:00:00,3645,354,373,393
19.07.2024 12:00:00,3655,349,374,3788
19.07.2024 13:00:00,3498,333,366,4399
19.07.2024 14:00:00,3567,348,362,4123
19.07.2024 15:00:00,3615,357,371,3831
19.07.2024 16:00:00,3615,354,369,4075
19.07.2024 17:00:00,3545,343,362,4358
19.07.2024 18:00:00,3435,332,355,4345
19.07.2024 19:00:00,3247,308,333,4757
19.07.2024 20:00:00,2951,284,307,5316
19.07.2024 21:00:00,274,266,282,5477
19.07.2024 22:00:00,2547,25,264,6555
19.07.2024 23:00:00,2474,242,251,6216
20.07.2024 00:00:00,2391,232,243,7292
20.07.2024 01:00:00,2202,211,229,8194
20.07.2024 02:00:00,1977,189,208,8537
20.07.2024 03:00:00,1811,176,187,8473
20.07.2024 04:00:00,1799,174,188,8363
20.07.2024 05:00:00,2048,188,222,8697
20.07.2024 06:00:00,2245,22,232,8591
20.07.2024 07:00:00,2183,214,224,8225
20.07.2024 08:00:00,2475,226,267,7048
20.07.2024 09:00:00,2906,263,304,5688
20.07.2024 10:00:00,3117,306,318,507
20.07.2024 11:00:00,3165,312,324,4954
20.07.2024 12:00:00,3265,322,334,4632
20.07.2024 13:00:00,3331,327,338,4345
20.07.2024 14:00:00,3353,325,342,423
20.07.2024 15:00:00,333,325,339,4259
20.07.2024 16:00:00,333,328,337,4363
20.07.2024 17:00:00,337,333,342,445
20.07.2024 18:00:00,3351,328,339,4329
20.07.2024 19:00:00,3222,306,334,4675
20.07.2024 20:00:00,2785,263,299,5862
20.07.2024 21:00:00,2465,234,26,6933
20.07.2024 22:00:00,2213,214,231,7835
20.07.2024 23:00:00,2057,20,213,8471
21.07.2024 00:00:00,1953,192,20,899
21.07.2024 01:00:00,1938,192,195,9246
21.07.2024 02:00:00,1882,184,191,9305
21.07.2024 03:00:00,1816,18,184,9258
21.07.2024 04:00:00,1782,177,18,9392
21.07.2024 05:00:00,1774,176,18,9448
21.07.2024 06:00:00,1779,176,181,949
21.07.2024 07:00:00,1909,182,206,9365
21.07.2024 08:00:00,2405,21,265,7627
21.07.2024 09:00:00,3028,275,318,5395
21.07.2024 10:00:00,3196,309,332,4925
21.07.2024 11:00:00,3375,327,342,4512
21.07.2024 12:00:00,3465,342,349,4236
21.07.2024 13:00:00,3474,342,354,4227
21.07.2024 14:00:00,3525,346,359,3807
21.07.2024 15:00:00,3505,337,371,3868
21.07.2024 16:00:00,355,341,363,3888
21.07.2024 17:00:00,3313,315,345,492
21.07.2024 18:00:00,3214,297,339,5073
21.07.2024 19:00:00,2804,275,294,6928
21.07.2024 20:00:00,2691,263,277,7223
21.07.2024 21:00:00,2537,25,262,7815
21.07.2024 22:00:00,2517,243,259,6908
21.07.2024 23:00:00,2412,238,243,7223
22.07.2024 00:00:00,2385,237,242,7766
22.07.2024 01:00:00,2346,227,241,7456
22.07.2024 02:00:00,2433,235,253,6577
22.07.2024 03:00:00,2123,207,227,8591
22.07.2024 04:00:00,2116,209,214,8699
22.07.2024 05:00:00,2102,207,215,8743
22.07.2024 06:00:00,2103,206,215,8911
22.07.2024 07:00:00,2052,202,214,9048
22.07.2024 08:00:00,2345,216,257,7655
22.07.2024 09:00:00,2778,262,298,5856
22.07.2024 10:00:00,3119,296,332,4972
22.07.2024 11:00:00,3152,298,337,4966
22.07.2024 12:00:00,3137,302,322,4814
22.07.2024 13:00:00,3209,313,329,4633
22.07.2024 14:00:00,3324,316,346,4392
22.07.2024 15:00:00,291,24,319,5893
22.07.2024 16:00:00,2237,218,23,8805
22.07.2024 17:00:00,2255,221,234,8788
22.07.2024 18:00:00,2391,234,244,8352
22.07.2024 19:00:00,2844,259,293,685
22.07.2024 20:00:00,2541,236,277,7698
22.07.2024 21:00:00,2253,216,235,8605
22.07.2024 22:00:00,2061,199,214,8949
22.07.2024 23:00:00,1958,194,198,9172
23.07.2024 00:00:00,1926,191,194,9296
23.07.2024 01:00:00,1912,19,192,9428
23.07.2024 02:00:00,1885,187,19,9508
23.07.2024 03:00:00,1866,186,187,9569
23.07.2024 04:00:00,1859,184,187,9634
23.07.2024 05:00:00,1812,18,183,9693
23.07.2024 06:00:00,1801,179,182,9693
23.07.2024 07:00:00,1894,181,203,962
23.07.2024 08:00:00,2331,206,255,8279
23.07.2024 09:00:00,2986,263,322,5478
23.07.2024 10:00:00,3335,324,343,4278
23.07.2024 11:00:00,3466,342,355,3888
23.07.2024 12:00:00,3512,343,356,3755
23.07.2024 13:00:00,3502,347,353,3999
23.07.2024 14:00:00,3467,339,353,4591
23.07.2024 15:00:00,3523,346,358,4342
23.07.2024 16:00:00,349,343,354,4516
23.07.2024 17:00:00,3415,333,347,4347
23.07.2024 18:00:00,3328,328,339,4588
23.07.2024 19:00:00,3161,301,332,4916
23.07.2024 20:00:00,2783,264,295,5905
23.07.2024 21:00:00,2556,25,263,6695
23.07.2024 22:00:00,2445,242,249,7197
23.07.2024 23:00:00,2395,236,243,7191
24.07.2024 00:00:00,2388,234,241,6575
24.07.2024 01:00:00,2313,229,234,6865
24.07.2024 02:00:00,2316,229,234,6713
24.07.2024 03:00:00,2096,20,227,7557
24.07.2024 04:00:00,2085,20,22,7832
24.07.2024 05:00:00,2043,197,215,8228
24.07.2024 06:00:00,1925,19,196,8798
24.07.2024 07:00:00,1993,192,209,8812
24.07.2024 08:00:00,2375,21,256,7491
24.07.2024 09:00:00,2922,268,318,5883
24.07.2024 10:00:00,3341,319,347,4807
24.07.2024 11:00:00,3515,339,361,4255
24.07.2024 12:00:00,3272,312,347,5003
24.07.2024 13:00:00,3389,317,358,4511
24.07.2024 14:00:00,3432,331,353,4577
24.07.2024 15:00:00,3438,332,352,4824
24.07.2024 16:00:00,3525,346,359,4448
24.07.2024 17:00:00,3476,339,361,4264
24.07.2024 18:00:00,3409,338,344,4646
24.07.2024 19:00:00,326,309,342,5186
24.07.2024 20:00:00,2905,279,305,6161
24.07.2024 21:00:00,2667,26,276,6857
24.07.2024 22:00:00,2536,248,259,7268
24.07.2024 23:00:00,2378,232,245,7968
25.07.2024 00:00:00,2265,224,232,8405
25.07.2024 01:00:00,2164,211,223,8701
25.07.2024 02:00:00,2074,206,21,8981
25.07.2024 03:00:00,2025,201,205,8991
25.07.2024 04:00:00,2267,202,247,7446
25.07.2024 05:00:00,2431,232,248,6166
25.07.2024 06:00:00,2229,214,229,6903
25.07.2024 07:00:00,2172,213,226,7476
25.07.2024 08:00:00,2548,228,273,6093
25.07.2024 09:00:00,304,283,319,446
25.07.2024 10:00:00,3322,32,344,3781
25.07.2024 11:00:00,3425,331,352,3525
25.07.2024 12:00:00,3561,352,36,3252
25.07.2024 13:00:00,352,347,357,3569
25.07.2024 14:00:00,3547,346,366,3786
25.07.2024 15:00:00,3457,333,355,4102
25.07.2024 16:00:00,3547,348,362,3967
25.07.2024 17:00:00,3513,347,362,397
25.07.2024 18:00:00,3462,34,357,4011
25.07.2024 19:00:00,3362,325,341,4217
25.07.2024 20:00:00,2983,277,319,545
25.07.2024 21:00:00,2588,244,274,6954
25.07.2024 22:00:00,2315,224,241,7911
25.07.2024 23:00:00,2195,216,223,8432
26.07.2024 00:00:00,2135,209,217,8684
26.07.2024 01:00:00,2051,202,208,8753
26.07.2024 02:00:00,1976,195,201,8789
26.07.2024 03:00:00,1935,191,196,8765
26.07.2024 04:00:00,1895,188,191,8913
26.07.2024 05:00:00,187,185,188,9059
26.07.2024 06:00:00,1847,183,187,9164
26.07.2024 07:00:00,1925,184,208,9079
26.07.2024 08:00:00,2416,211,269,7276
26.07.2024 09:00:00,3085,282,322,4855
26.07.2024 10:00:00,3324,325,341,4403
26.07.2024 11:00:00,3469,343,35,3986
26.07.2024 12:00:00,3534,345,358,3984
26.07.2024 13:00:00,3578,354,361,4168
26.07.2024 14:00:00,3545,346,362,4217
26.07.2024 15:00:00,3601,353,366,3864
26.07.2024 16:00:00,3568,35,365,39
26.07.2024 17:00:00,3556,347,363,4084
26.07.2024 18:00:00,3474,341,354,4265
26.07.2024 19:00:00,3379,331,345,4745
26.07.2024 20:00:00,2891,271,318,6859
26.07.2024 21:00:00,2557,242,269,7989
26.07.2024 22:00:00,2307,222,24,8566
26.07.2024 23:00:00,2164,21,222,8883
27.07.2024 00:00:00,2073,204,21,9169
27.07.2024 01:00:00,2008,199,203,9364
27.07.2024 02:00:00,1953,192,198,9479
27.07.2024 03:00:00,1888,187,192,9559
27.07.2024 04:00:00,1854,184,188,9646
27.07.2024 05:00:00,1826,181,184,9698
27.07.2024 06:00:00,1807,179,183,9725
27.07.2024 07:00:00,1866,179,196,9743
27.07.2024 08:00:00,2289,20,256,9093
27.07.2024 09:00:00,3025,27,325,5599
27.07.2024 10:00:00,3405,329,349,4052
27.07.2024 11:00:00,3536,35,362,3301
27.07.2024 12:00:00,3635,36,369,2975
27.07.2024 13:00:00,3629,356,37,3128
27.07.2024 14:00:00,3656,361,371,3275
27.07.2024 15:00:00,3689,362,375,3085
27.07.2024 16:00:00,3698,36,378,2885
27.07.2024 17:00:00,3636,356,373,3305
27.07.2024 18:00:00,349,344,356,3835
27.07.2024 19:00:00,3379,319,349,3973
27.07.2024 20:00:00,292,27,313,5403
27.07.2024 21:00:00,2454,229,266,6695
27.07.2024 22:00:00,2163,209,226,7758
27.07.2024 23:00:00,2023,20,207,8072
28.07.2024 00:00:00,1935,19,198,8252
28.07.2024 01:00:00,1859,184,19,8663
28.07.2024 02:00:00,1779,174,182,8726
28.07.2024 03:00:00,1743,173,176,8877
28.07.2024 04:00:00,1708,17,173,8903
28.07.2024 05:00:00,1704,169,172,8903
28.07.2024 06:00:00,1706,168,173,9043
28.07.2024 07:00:00,1795,171,191,9202
28.07.2024 08:00:00,2317,196,265,7594
28.07.2024 09:00:00,3105,276,332,479
28.07.2024 10:00:00,3468,338,361,3831
28.07.2024 11:00:00,3605,347,37,3416
28.07.2024 12:00:00,3677,36,373,2625
28.07.2024 13:00:00,3716,362,379,2938
28.07.2024 14:00:00,3693,36,377,3342
28.07.2024 15:00:00,3671,36,372,3133
28.07.2024 16:00:00,3667,364,369,3119
28.07.2024 17:00:00,3672,361,372,2914
28.07.2024 18:00:00,3603,353,368,2573
28.07.2024 19:00:00,3437,326,357,3194
28.07.2024 20:00:00,2985,277,324,4583
28.07.2024 21:00:00,2542,239,273,58
28.07.2024 22:00:00,2226,212,236,673
28.07.2024 23:00:00,2054,201,211,732
29.07.2024 00:00:00,1998,198,202,7257
29.07.2024 01:00:00,1973,196,198,6578
29.07.2024 02:00:00,1908,188,195,582
29.07.2024 03:00:00,189,187,191,5811
29.07.2024 04:00:00,1901,188,193,62
29.07.2024 05:00:00,1811,177,188,6954
29.07.2024 06:00:00,1766,174,178,7317
29.07.2024 07:00:00,1852,178,198,7275
29.07.2024 08:00:00,2357,204,269,5905
29.07.2024 09:00:00,3177,285,338,3835
29.07.2024 10:00:00,3561,342,367,3244
29.07.2024 11:00:00,3726,369,376,3135
29.07.2024 12:00:00,3757,37,38,3108
29.07.2024 13:00:00,3815,371,387,2971
29.07.2024 14:00:00,3856,371,394,3145
29.07.2024 15:00:00,3694,363,379,3887
29.07.2024 16:00:00,3739,365,385,3885
29.07.2024 17:00:00,3705,361,381,3936
29.07.2024 18:00:00,3599,346,371,4053
29.07.2024 19:00:00,3402,323,347,4433
29.07.2024 20:00:00,303,293,317,5413
29.07.2024 21:00:00,2898,288,294,5815
29.07.2024 22:00:00,2734,259,291,6371
29.07.2024 23:00:00,25,245,257,7192
30.07.2024 00:00:00,2428,24,248,7338
30.07.2024 01:00:00,2527,241,262,6686
30.07.2024 02:00:00,2616,251,269,6124
30.07.2024 03:00:00,264,248,275,5905
30.07.2024 04:00:00,2282,219,242,7248
30.07.2024 05:00:00,2204,217,228,7478
30.07.2024 06:00:00,2252,219,232,7092
30.07.2024 07:00:00,228,221,234,7035
30.07.2024 08:00:00,2637,238,296,6149
30.07.2024 09:00:00,3274,307,342,3706
30.07.2024 10:00:00,3549,344,359,2732
30.07.2024 11:00:00,3633,358,37,256
30.07.2024 12:00:00,3785,37,383,2226
30.07.2024 13:00:00,3902,386,399,2093
30.07.2024 14:00:00,3908,38,399,2214
30.07.2024 15:00:00,3844,38,392,2531
30.07.2024 16:00:00,3844,374,394,2593
30.07.2024 17:00:00,3813,376,392,2577
30.07.2024 18:00:00,3642,357,386,2638
30.07.2024 19:00:00,3592,35,363,2658
30.07.2024 20:00:00,315,297,342,3519
30.07.2024 21:00:00,2805,274,293,4558
30.07.2024 22:00:00,2642,252,279,4981
