DateTime,Media Temperatura,Temperatura Intervallo,Temperatura Intervallo,Media Umidità
DateTime,Media Temperatura,low,high,Media Umidità
21.08.2024 01:00:00,2268,221,23,8466
21.08.2024 02:00:00,2074,202,217,9074
21.08.2024 03:00:00,2141,20,229,9165
21.08.2024 04:00:00,2005,196,208,9331
21.08.2024 05:00:00,1957,195,198,9601
21.08.2024 06:00:00,1919,191,194,9693
21.08.2024 07:00:00,1999,19,223,969
21.08.2024 08:00:00,2478,228,26,8604
21.08.2024 09:00:00,2674,259,276,7539
21.08.2024 10:00:00,2834,274,289,6419
21.08.2024 11:00:00,301,296,309,5597
21.08.2024 12:00:00,3113,291,33,5085
21.08.2024 13:00:00,3175,305,326,5004
21.08.2024 14:00:00,3194,309,329,5202
21.08.2024 15:00:00,3227,311,33,5044
21.08.2024 16:00:00,3177,314,321,472
21.08.2024 17:00:00,3154,309,319,4564
21.08.2024 18:00:00,3057,302,308,4832
21.08.2024 19:00:00,2996,294,307,5065
21.08.2024 20:00:00,2715,256,294,5684
21.08.2024 21:00:00,2545,246,26,5932
21.08.2024 22:00:00,2379,229,246,6529
21.08.2024 23:00:00,2283,22,234,6814
22.08.2024 00:00:00,2135,204,225,7589
22.08.2024 01:00:00,202,199,204,8224
22.08.2024 02:00:00,1967,194,201,8531
22.08.2024 03:00:00,1924,191,196,8855
22.08.2024 04:00:00,1914,19,194,8976
22.08.2024 05:00:00,1949,19,20,8678
22.08.2024 06:00:00,1898,187,193,8613
22.08.2024 07:00:00,2028,189,229,8459
22.08.2024 08:00:00,2631,238,28,6418
22.08.2024 09:00:00,2997,281,32,5258
22.08.2024 10:00:00,3299,316,337,4181
22.08.2024 11:00:00,3418,337,348,3954
22.08.2024 12:00:00,3531,346,361,3754
22.08.2024 13:00:00,3482,342,355,4067
22.08.2024 14:00:00,3369,332,342,4753
22.08.2024 15:00:00,3432,337,352,4483
22.08.2024 16:00:00,3517,344,365,4178
22.08.2024 17:00:00,3365,329,341,4457
22.08.2024 18:00:00,3245,316,33,4712
22.08.2024 19:00:00,3102,308,315,5028
22.08.2024 20:00:00,2803,262,305,6062
22.08.2024 21:00:00,2456,233,26,7345
22.08.2024 22:00:00,2244,218,232,8238
22.08.2024 23:00:00,2117,206,217,8679
23.08.2024 00:00:00,2017,199,205,8854
23.08.2024 01:00:00,1963,193,198,9042
23.08.2024 02:00:00,192,191,194,9185
23.08.2024 03:00:00,1996,196,206,8867
